Language,Participant,Occurency_order,Item,Consistency,Cons_level,Lexicality,Accuracy,RT,logRT,Outlier
Spanish,225,9,Sp_inc1_ventana-quenfana.wav,inc,1,pseudoword,1,1152,1.02048416,0
Spanish,225,10,Sp_con_frase-nuase.wav,con,NA,pseudoword,1,1034,1.00484018,0
Spanish,225,11,Sp_con_planeta-draneta.wav,con,NA,pseudoword,1,1137,1.018586822,0
Spanish,225,12,Sp_con_pastor-damtor.wav,con,NA,pseudoword,1,1098,1.013534113,0
Spanish,225,13,Sp_con0_dueno.wav,con,0,word,1,1033,1.004700107,0
Spanish,225,14,Sp_con_dolor-ponor.wav,con,NA,pseudoword,1,1217,1.028430193,0
Spanish,225,15,Sp_inc2_caries-bafies.wav,inc,2,pseudoword,1,1129,1.017564647,0
Spanish,225,16,Sp_con_potro.wav,con,NA,word,1,1026,1.003715787,0
Spanish,225,17,Sp_inc_kayak-bajak.wav,inc,NA,pseudoword,1,1151,1.020358441,0
Spanish,225,18,Sp_inc1_ketchup.wav,inc,1,word,1,1004,1.000577904,0
Spanish,225,19,Sp_inc2_jueves.wav,inc,2,word,1,1106,1.014585042,0
Spanish,225,20,Sp_con0_fruta-lursa.wav,con,0,pseudoword,1,1013,1.001869815,0
Spanish,225,21,Sp_con0_dueno-puemo.wav,con,0,pseudoword,1,1018,1.002582593,0
Spanish,225,22,Sp_con0_pluma.wav,con,0,word,1,898,0.984425446,0
Spanish,225,23,Sp_inc2_vida-quifa.wav,inc,2,pseudoword,1,1105,1.014454093,0
Spanish,225,24,Sp_inc1_rueda.wav,inc,1,word,1,1053,1.007476124,0
Spanish,225,25,Sp_con0_palmera.wav,con,0,word,1,1180,1.023960669,0
Spanish,225,26,Sp_con_dano.wav,con,NA,word,1,1076,1.01060409,0
Spanish,225,27,Sp_con0_pluma-druma.wav,con,0,pseudoword,1,1125,1.017050841,0
Spanish,225,28,Sp_con0_mapa.wav,con,0,word,1,882,0.981822862,0
Spanish,225,29,Sp_inc1_corcho-bormo.wav,inc,1,pseudoword,1,1022,1.003150299,0
Spanish,225,30,Sp_inc2_brazo-crajo.wav,inc,2,pseudoword,1,918,0.987614227,0
Spanish,225,31,Sp_inc2_varita-carifa.wav,inc,2,pseudoword,1,1136,1.018459444,0
Spanish,225,32,Sp_inc2_caries.wav,inc,2,word,1,987,0.998105718,0
Spanish,225,33,Sp_inc2_jueves-rueques.wav,inc,2,pseudoword,1,1029,1.004138458,0
Spanish,225,34,Sp_inc1_carne-barfe.wav,inc,1,pseudoword,1,1049,1.006925163,0
Spanish,225,35,Sp_con_duda.wav,con,NA,word,1,1072,1.010064928,0
Spanish,225,36,Sp_con0_leche.wav,con,0,word,1,887,0.982641207,0
Spanish,225,37,Sp_con_pulsera-dulfera.wav,con,NA,pseudoword,1,1209,1.027475434,0
Spanish,225,38,Sp_inc2_brazo.wav,inc,2,word,1,1219,1.028667902,0
Spanish,225,39,Sp_con_dedal-pemal.wav,con,NA,pseudoword,1,910,0.986347131,0
Spanish,225,40,Sp_con_frase.wav,con,NA,word,0,973,0.996037613,0
Spanish,225,41,Sp_con_deseo.wav,con,NA,word,1,963,0.994542096,0
Spanish,225,42,Sp_con0_fecha.wav,con,0,word,1,956,0.993485964,0
Spanish,225,43,Sp_inc2_cielo.wav,inc,2,word,1,972,0.995888755,0
Spanish,225,44,Sp_con_puma-duta.wav,con,NA,pseudoword,1,993,0.998983083,0
Spanish,225,45,Sp_inc_kayak.wav,inc,NA,word,0,965,0.994842438,0
Spanish,225,46,Sp_inc2_cielo-riemo.wav,inc,2,pseudoword,1,1216,1.028311192,0
Spanish,225,47,Sp_inc2_quinta.wav,inc,2,word,1,1075,1.010469488,0
Spanish,225,48,Sp_con_deporte-penorte.wav,con,NA,pseudoword,1,1266,1.034144569,0
Spanish,225,49,Sp_inc1_ketchup-bedlup.wav,inc,1,pseudoword,1,1213,1.0279536,0
Spanish,225,50,Sp_con_pulsera.wav,con,NA,word,1,1014,1.002012652,0
Spanish,225,51,Sp_inc1_bota-cona.wav,inc,1,pseudoword,1,985,0.997812077,0
Spanish,225,52,Sp_inc_circo.wav,inc,NA,word,1,981,0.997223002,0
Spanish,225,53,Sp_con_defensa-pelensa.wav,con,NA,pseudoword,1,980,0.997075359,0
Spanish,225,54,Sp_con_mono-lofo.wav,con,NA,pseudoword,1,1334,1.04171861,0
Spanish,225,55,Sp_inc2_corbata.wav,inc,2,word,0,1394,1.048087591,0
Spanish,225,56,Sp_con0_fecha-nesa.wav,con,0,pseudoword,1,1192,1.025425418,0
Spanish,225,57,Sp_con_plancha-duancha.wav,con,NA,pseudoword,1,1153,1.020609769,0
Spanish,225,58,Sp_con0_desorden-pesorlen.wav,con,0,pseudoword,1,1414,1.050149803,0
Spanish,225,59,Sp_con_pelea.wav,con,NA,word,1,1179,1.023837935,0
Spanish,225,60,Sp_con_planta.wav,con,NA,word,1,1195,1.025789302,0
Spanish,225,61,Sp_con_deporte.wav,con,NA,word,1,1097,1.013402209,0
Spanish,225,62,Sp_inc1_zumo.wav,inc,1,word,1,1278,1.035510285,0
Spanish,225,63,Sp_con0_mantel-fansel.wav,con,0,pseudoword,1,1313,1.039421575,0
Spanish,225,64,Sp_inc1_corcho.wav,inc,1,word,1,1032,1.004559899,0
Spanish,225,65,Sp_inc_queja-bema.wav,inc,NA,pseudoword,1,859,0.977997721,0
Spanish,225,66,Sp_con_dedal.wav,con,NA,word,1,1114,1.015628397,0
Spanish,225,67,Sp_con_plancha.wav,con,NA,word,1,1051,1.007200905,0
Spanish,225,68,Sp_inc_cobra-bozra.wav,inc,NA,pseudoword,1,997,0.999565053,0
Spanish,225,69,Sp_con_norte.wav,con,NA,word,1,992,0.998837224,0
Spanish,225,70,Sp_inc_jarra.wav,inc,NA,word,1,1070,1.009794593,0
Spanish,225,71,Sp_con0_letra-mefra.wav,con,0,pseudoword,1,1105,1.014454093,0
Spanish,225,72,Sp_con_duda-pusa.wav,con,NA,pseudoword,1,1039,1.005538516,0
Spanish,225,73,Sp_con_norte-foste.wav,con,NA,pseudoword,1,1024,1.003433319,0
Spanish,225,74,Sp_inc2_vida.wav,inc,2,word,1,946,0.991963712,0
Spanish,225,75,Sp_inc1_cerdo-jerlo.wav,inc,1,pseudoword,1,908,0.986028616,0
Spanish,225,76,Sp_con_dona.wav,con,NA,word,1,1077,1.010738568,0
Spanish,225,77,Sp_con0_palmera-dalnera.wav,con,0,pseudoword,1,1132,1.017948809,0
Spanish,225,78,Sp_inc2_quinta-binfa.wav,inc,2,pseudoword,1,1467,1.055476705,0
Spanish,225,79,Sp_con_planta-duanta.wav,con,NA,pseudoword,1,1053,1.007476124,0
Spanish,225,80,Sp_inc_balcon-calbon.wav,inc,NA,pseudoword,1,1364,1.044938123,0
Spanish,225,81,Sp_inc_cobra.wav,inc,NA,word,1,906,0.985709399,0
Spanish,225,82,Sp_con_pelea-demea.wav,con,NA,pseudoword,1,1229,1.029850628,0
Spanish,225,83,Sp_inc1_ventana.wav,inc,1,word,1,1136,1.018459444,0
Spanish,225,84,Sp_con_defensa.wav,con,NA,word,1,1184,1.024450567,0
Spanish,225,85,Sp_inc1_quema.wav,inc,1,word,1,791,0.966058828,0
Spanish,225,86,Sp_con_lena.wav,con,NA,word,1,693,0.946911078,0
Spanish,225,87,Sp_inc_circo-jirbo.wav,inc,NA,pseudoword,0,1294,1.037311425,0
Spanish,225,88,Sp_inc1_zona-jola.wav,inc,1,pseudoword,1,1081,1.011275231,0
Spanish,225,89,Sp_con_dolor.wav,con,NA,word,1,1023,1.003291878,0
Spanish,225,90,Sp_con_mono.wav,con,NA,word,1,1043,1.006094769,0
Spanish,225,91,Sp_con0_mapa-nala.wav,con,0,pseudoword,1,999,0.999855163,0
Spanish,225,92,Sp_inc2_billete-quilleme.wav,inc,2,pseudoword,1,1254,1.032765845,0
Spanish,225,93,Sp_inc_queja.wav,inc,NA,word,1,957,0.993637313,0
Spanish,225,94,Sp_inc2_corbata-borjata.wav,inc,2,pseudoword,1,1234,1.030438387,0
Spanish,225,95,Sp_inc1_cerdo.wav,inc,1,word,1,1167,1.022356952,0
Spanish,225,96,Sp_con0_fruta.wav,con,0,word,1,1313,1.039421575,0
Spanish,225,97,Sp_con_potro-dotno.wav,con,NA,pseudoword,1,1042,1.005955906,0
Spanish,225,98,Sp_inc_voz-coj.wav,inc,NA,pseudoword,1,1167,1.022356952,0
Spanish,225,99,Sp_con_pastor.wav,con,NA,word,1,863,0.978670265,0
Spanish,225,100,Sp_inc_jarra-zaja.wav,inc,NA,pseudoword,0,1246,1.031839347,0
Spanish,225,101,Sp_con0_leche-mene.wav,con,0,pseudoword,1,1097,1.013402209,0
Spanish,225,102,Sp_inc_verja-querza.wav,inc,NA,pseudoword,1,1175,1.023345956,0
Spanish,225,103,Sp_inc_balcon.wav,inc,NA,word,1,1392,1.047879745,0
Spanish,225,104,Sp_inc1_carne.wav,inc,1,word,1,1137,1.018586822,0
Spanish,225,105,Sp_inc1_bota.wav,inc,1,word,1,1219,1.028667902,0
Spanish,225,106,Sp_con_deseo-pereo.wav,con,NA,pseudoword,1,1282,1.035962675,0
Spanish,225,107,Sp_inc1_zona.wav,inc,1,word,1,923,0.988400567,0
Spanish,225,108,Sp_inc_jarabe-zaraque.wav,inc,NA,pseudoword,1,1523,1.060899968,0
Spanish,225,109,Sp_inc_robot.wav,inc,NA,word,1,988,0.998252315,0
Spanish,225,110,Sp_con_dona-pofa.wav,con,NA,pseudoword,1,897,0.984264148,0
Spanish,225,111,Sp_inc2_billete.wav,inc,2,word,1,877,0.980999864,0
Spanish,225,112,Sp_inc1_quema-bepa.wav,inc,1,pseudoword,1,936,0.990425283,0
Spanish,225,113,Sp_inc1_rueda-zuena.wav,inc,1,pseudoword,1,1491,1.057825881,0
Spanish,225,114,Sp_con_puma.wav,con,NA,word,1,860,0.97816615,0
Spanish,225,115,Sp_inc_jarabe.wav,inc,NA,word,1,1704,1.07715653,1
Spanish,225,116,Sp_con_planeta.wav,con,NA,word,1,975,0.996334872,0
Spanish,225,117,Sp_con0_mantel.wav,con,0,word,1,957,0.993637313,0
Spanish,225,118,Sp_inc_voz.wav,inc,NA,word,1,794,0.966606834,0
Spanish,225,119,Sp_con_dano-pafo.wav,con,NA,pseudoword,1,875,0.980669351,0
Spanish,225,120,Sp_inc2_bomba-comca.wav,inc,2,pseudoword,1,986,0.997958972,0
Spanish,226,1,Sp_inc_cobra.wav,inc,NA,word,1,833,0.973548334,0
Spanish,226,2,Sp_con0_leche.wav,con,0,word,1,844,0.975447482,0
Spanish,226,3,Sp_inc2_bomba-comca.wav,inc,2,pseudoword,1,1131,1.017820868,0
Spanish,226,4,Sp_inc1_ketchup.wav,inc,1,word,1,978,0.996779618,0
Spanish,226,5,Sp_inc_voz-coj.wav,inc,NA,pseudoword,1,1053,1.007476124,0
Spanish,226,6,Sp_inc_jarra-zaja.wav,inc,NA,pseudoword,1,1336,1.041935486,0
Spanish,226,7,Sp_inc1_rueda-zuena.wav,inc,1,pseudoword,1,1417,1.050456617,0
Spanish,226,8,Sp_con_potro-dotno.wav,con,NA,pseudoword,1,1406,1.04932844,0
Spanish,226,9,Sp_inc_robot-zocot.wav,inc,NA,pseudoword,1,1398,1.04850239,0
Spanish,226,10,Sp_inc_balcon-calbon.wav,inc,NA,pseudoword,1,2158,1.11135048,1
Spanish,226,11,Sp_inc2_jueves-rueques.wav,inc,2,pseudoword,1,1163,1.021859905,0
Spanish,226,12,Sp_inc_circo-jirbo.wav,inc,NA,pseudoword,1,1628,1.070551467,0
Spanish,226,13,Sp_inc_queja-bema.wav,inc,NA,pseudoword,1,1433,1.052082063,0
Spanish,226,14,Sp_inc_verja.wav,inc,NA,word,1,1074,1.01033476,0
Spanish,226,15,Sp_inc2_cielo.wav,inc,2,word,1,971,0.995739743,0
Spanish,226,16,Sp_inc2_varita.wav,inc,2,word,1,1059,1.008298653,0
Spanish,226,17,Sp_inc1_ventana-quenfana.wav,inc,1,pseudoword,1,1218,1.028549096,0
Spanish,226,18,Sp_con0_letra.wav,con,0,word,1,829,0.97285151,0
Spanish,226,19,Sp_con_dona-pofa.wav,con,NA,pseudoword,1,939,0.990888531,0
Spanish,226,20,Sp_con_planta-duanta.wav,con,NA,pseudoword,1,1058,1.008161889,0
Spanish,226,21,Sp_con_pelea-demea.wav,con,NA,pseudoword,1,1161,1.02161074,0
Spanish,226,22,Sp_con0_letra-mefra.wav,con,0,pseudoword,1,977,0.996631521,0
Spanish,226,23,Sp_con_planta.wav,con,NA,word,1,854,0.977152624,0
Spanish,226,24,Sp_con0_palmera-dalnera.wav,con,0,pseudoword,1,1826,1.087166924,0
Spanish,226,25,Sp_inc2_jueves.wav,inc,2,word,1,1035,1.004980117,0
Spanish,226,26,Sp_inc_cobra-bozra.wav,inc,NA,pseudoword,1,1101,1.013929106,0
Spanish,226,27,Sp_inc_jarabe-zaraque.wav,inc,NA,pseudoword,1,1204,1.026875496,0
Spanish,226,28,Sp_con_lena.wav,con,NA,word,1,882,0.981822862,0
Spanish,226,29,Sp_con_pulsera-dulfera.wav,con,NA,pseudoword,1,2395,1.126435173,1
Spanish,226,30,Sp_inc_verja-querza.wav,inc,NA,pseudoword,1,853,0.97698301,0
Spanish,226,31,Sp_inc_robot.wav,inc,NA,word,1,874,0.980503811,0
Spanish,226,32,Sp_con_puma.wav,con,NA,word,1,772,0.9625391,0
Spanish,226,33,Sp_con0_fecha.wav,con,0,word,1,2175,1.11248642,1
Spanish,226,34,Sp_con_dedal-pemal.wav,con,NA,pseudoword,1,1398,1.04850239,0
Spanish,226,35,Sp_inc1_zumo.wav,inc,1,word,1,926,0.988870329,0
Spanish,226,36,Sp_con_plancha-duancha.wav,con,NA,pseudoword,1,879,0.981329625,0
Spanish,226,37,Sp_inc1_quema.wav,inc,1,word,1,888,0.982804322,0
Spanish,226,38,Sp_con_plancha.wav,con,NA,word,1,965,0.994842438,0
Spanish,226,39,Sp_inc_balcon.wav,inc,NA,word,1,881,0.981658636,0
Spanish,226,40,Sp_inc1_ketchup-bedlup.wav,inc,1,pseudoword,1,837,0.974241819,0
Spanish,226,41,Sp_con_pulsera.wav,con,NA,word,1,761,0.960461552,0
Spanish,226,42,Sp_con0_fecha-nesa.wav,con,0,pseudoword,1,1523,1.060899968,0
Spanish,226,43,Sp_con_deseo-pereo.wav,con,NA,pseudoword,1,1349,1.043337317,0
Spanish,226,44,Sp_inc_voz.wav,inc,NA,word,1,779,0.963845819,0
Spanish,226,45,Sp_con0_desorden.wav,con,0,word,1,892,0.983454951,0
Spanish,226,46,Sp_con_lena-fela.wav,con,NA,pseudoword,1,1054,1.007613537,0
Spanish,226,47,Sp_con0_dueno-puemo.wav,con,0,pseudoword,1,981,0.997223002,0
Spanish,226,48,Sp_con0_dueno.wav,con,0,word,1,922,0.98824364,0
Spanish,226,49,Sp_inc1_corcho.wav,inc,1,word,1,893,0.983617153,0
Spanish,226,50,Sp_con0_mapa.wav,con,0,word,1,903,0.98522925,0
Spanish,226,51,Sp_con_dedal.wav,con,NA,word,1,835,0.973895492,0
Spanish,226,52,Sp_inc1_carne-barfe.wav,inc,1,pseudoword,1,938,0.990734279,0
Spanish,226,53,Sp_inc_jarra.wav,inc,NA,word,1,948,0.992269446,0
Spanish,226,54,Sp_con_frase-nuase.wav,con,NA,pseudoword,1,880,0.981494224,0
Spanish,226,55,Sp_inc1_carne.wav,inc,1,word,1,748,0.957967199,0
Spanish,226,56,Sp_con_deporte.wav,con,NA,word,1,1023,1.003291878,0
Spanish,226,57,Sp_con_pelea.wav,con,NA,word,1,905,0.985549526,0
Spanish,226,58,Sp_inc2_corbata-borjata.wav,inc,2,pseudoword,1,1007,1.001009824,0
Spanish,226,59,Sp_inc2_vida.wav,inc,2,word,1,845,0.975618903,0
Spanish,226,60,Sp_inc2_vida-quifa.wav,inc,2,pseudoword,1,989,0.998398764,0
Spanish,226,61,Sp_con_planeta.wav,con,NA,word,1,863,0.978670265,0
Spanish,226,62,Sp_inc2_billete.wav,inc,2,word,1,881,0.981658636,0
Spanish,226,63,Sp_con_dona.wav,con,NA,word,0,1364,1.044938123,0
Spanish,226,64,Sp_inc2_brazo-crajo.wav,inc,2,pseudoword,0,2276,1.119057419,0
Spanish,226,65,Sp_con_mono-lofo.wav,con,NA,pseudoword,1,1057,1.008024996,0
Spanish,226,66,Sp_con_norte.wav,con,NA,word,1,1078,1.01087292,0
Spanish,226,67,Sp_inc1_zona-jola.wav,inc,1,pseudoword,1,1331,1.041392685,0
Spanish,226,68,Sp_inc2_caries.wav,inc,2,word,1,1078,1.01087292,0
Spanish,226,69,Sp_con_pastor-damtor.wav,con,NA,pseudoword,1,1373,1.045890179,0
Spanish,226,70,Sp_inc1_quema-bepa.wav,inc,1,pseudoword,1,1172,1.022975871,0
Spanish,226,71,Sp_inc1_bota-cona.wav,inc,1,pseudoword,1,1180,1.023960669,0
Spanish,226,72,Sp_con0_pluma.wav,con,0,word,1,1182,1.024205826,0
Spanish,226,73,Sp_con0_mantel-fansel.wav,con,0,pseudoword,1,1192,1.025425418,0
Spanish,226,74,Sp_inc_queja.wav,inc,NA,word,1,700,0.948366013,0
Spanish,226,75,Sp_con_dano-pafo.wav,con,NA,pseudoword,1,993,0.998983083,0
Spanish,226,76,Sp_con_mono.wav,con,NA,word,1,855,0.977322038,0
Spanish,226,77,Sp_con_dano.wav,con,NA,word,1,990,0.998545065,0
Spanish,226,78,Sp_inc1_rueda.wav,inc,1,word,1,682,0.944594792,0
Spanish,226,79,Sp_con_defensa-pelensa.wav,con,NA,pseudoword,1,1064,1.008980543,0
Spanish,226,80,Sp_inc1_corcho-bormo.wav,inc,1,pseudoword,1,965,0.994842438,0
Spanish,226,81,Sp_con_frase.wav,con,NA,word,1,807,0.968957845,0
Spanish,226,82,Sp_inc1_zumo-juso.wav,inc,1,pseudoword,1,1106,1.014585042,0
Spanish,226,83,Sp_con_deseo.wav,con,NA,word,1,815,0.97038587,0
Spanish,226,84,Sp_con0_mantel.wav,con,0,word,1,906,0.985709399,0
Spanish,226,85,Sp_inc1_ventana.wav,inc,1,word,1,1141,1.019095215,0
Spanish,226,86,Sp_inc2_billete-quilleme.wav,inc,2,pseudoword,1,1078,1.01087292,0
Spanish,226,87,Sp_inc2_bomba.wav,inc,2,word,1,922,0.98824364,0
Spanish,226,88,Sp_con_dolor-ponor.wav,con,NA,pseudoword,1,758,0.959889735,0
Spanish,226,89,Sp_inc_kayak.wav,inc,NA,word,1,1724,1.078845754,0
Spanish,226,90,Sp_con0_fruta-lursa.wav,con,0,pseudoword,1,980,0.997075359,0
Spanish,226,91,Sp_con0_palmera.wav,con,0,word,1,789,0.965692334,0
Spanish,226,92,Sp_con_potro.wav,con,NA,word,1,988,0.998252315,0
Spanish,226,93,Sp_con_duda.wav,con,NA,word,1,971,0.995739743,0
Spanish,226,94,Sp_inc1_zona.wav,inc,1,word,1,939,0.990888531,0
Spanish,226,95,Sp_con_duda-pusa.wav,con,NA,pseudoword,1,918,0.987614227,0
Spanish,226,96,Sp_con_dolor.wav,con,NA,word,1,736,0.955625938,0
Spanish,226,97,Sp_con0_leche-mene.wav,con,0,pseudoword,1,1039,1.005538516,0
Spanish,226,98,Sp_con_norte-foste.wav,con,NA,pseudoword,1,1488,1.05753431,0
Spanish,226,99,Sp_con_puma-duta.wav,con,NA,pseudoword,1,985,0.997812077,0
Spanish,226,100,Sp_con0_pluma-druma.wav,con,0,pseudoword,1,865,0.979005369,0
Spanish,226,101,Sp_inc2_caries-bafies.wav,inc,2,pseudoword,1,1287,1.036526182,0
Spanish,226,102,Sp_inc_jarabe.wav,inc,NA,word,1,1085,1.011809913,0
Spanish,226,103,Sp_inc_kayak-bajak.wav,inc,NA,pseudoword,1,1544,1.062882432,0
Spanish,226,104,Sp_con_pastor.wav,con,NA,word,1,795,0.966789043,0
Spanish,226,105,Sp_inc1_cerdo.wav,inc,1,word,1,993,0.998983083,0
Spanish,226,106,Sp_con_planeta-draneta.wav,con,NA,pseudoword,1,990,0.998545065,0
Spanish,226,107,Sp_con0_desorden-pesorlen.wav,con,0,pseudoword,1,1919,1.094358325,0
Spanish,226,108,Sp_con0_mapa-nala.wav,con,0,pseudoword,1,1311,1.039200897,0
Spanish,226,109,Sp_inc2_quinta-binfa.wav,inc,2,pseudoword,1,1109,1.014977182,0
Spanish,226,110,Sp_inc2_corbata.wav,inc,2,word,1,857,0.977660274,0
Spanish,226,111,Sp_inc1_cerdo-jerlo.wav,inc,1,pseudoword,1,1004,1.000577904,0
Spanish,226,112,Sp_con_deporte-penorte.wav,con,NA,pseudoword,1,1161,1.02161074,0
Spanish,226,113,Sp_inc2_quinta.wav,inc,2,word,1,955,0.993334457,0
Spanish,226,114,Sp_inc1_bota.wav,inc,1,word,1,1086,1.011943275,0
Spanish,226,115,Sp_con_defensa.wav,con,NA,word,1,1285,1.036301043,0
Spanish,226,116,Sp_inc2_cielo-riemo.wav,inc,2,pseudoword,1,963,0.994542096,0
Spanish,226,117,Sp_inc_circo.wav,inc,NA,word,1,924,0.988557324,0
Spanish,226,118,Sp_inc2_varita-carifa.wav,inc,2,pseudoword,1,1124,1.016922104,0
Spanish,226,119,Sp_con0_fruta.wav,con,0,word,1,782,0.964402251,0
Spanish,226,120,Sp_inc2_brazo.wav,inc,2,word,1,1091,1.01260825,0
Spanish,227,1,Sp_con0_fecha.wav,con,0,word,1,1070,1.009794593,0
Spanish,227,2,Sp_inc_balcon.wav,inc,NA,word,1,873,0.980338081,0
Spanish,227,3,Sp_con0_mapa-nala.wav,con,0,pseudoword,1,1121,1.016535204,0
Spanish,227,4,Sp_con0_leche.wav,con,0,word,1,828,0.972676779,0
Spanish,227,5,Sp_con_duda.wav,con,NA,word,1,924,0.988557324,0
Spanish,227,6,Sp_con_pulsera.wav,con,NA,word,1,973,0.996037613,0
Spanish,227,7,Sp_con_plancha-duancha.wav,con,NA,pseudoword,1,836,0.974068759,0
Spanish,227,8,Sp_inc2_corbata-borjata.wav,inc,2,pseudoword,1,1016,1.002297903,0
Spanish,227,9,Sp_con_pulsera-dulfera.wav,con,NA,pseudoword,1,1266,1.034144569,0
Spanish,227,10,Sp_con_frase-nuase.wav,con,NA,pseudoword,1,893,0.983617153,0
Spanish,227,11,Sp_inc_circo-jirbo.wav,inc,NA,pseudoword,1,844,0.975447482,0
Spanish,227,12,Sp_inc1_carne-barfe.wav,inc,1,pseudoword,1,884,0.982150755,0
Spanish,227,13,Sp_con_dedal-pemal.wav,con,NA,pseudoword,1,809,0.969316174,0
Spanish,227,14,Sp_inc2_jueves-rueques.wav,inc,2,pseudoword,1,893,0.983617153,0
Spanish,227,15,Sp_inc_jarabe-zaraque.wav,inc,NA,pseudoword,1,1009,1.001297055,0
Spanish,227,16,Sp_inc2_cielo-riemo.wav,inc,2,pseudoword,1,930,0.989494316,0
Spanish,227,17,Sp_inc2_billete-quilleme.wav,inc,2,pseudoword,1,997,0.999565053,0
Spanish,227,18,Sp_inc2_caries-bafies.wav,inc,2,pseudoword,1,1011,1.001583719,0
Spanish,227,19,Sp_con0_desorden.wav,con,0,word,1,973,0.996037613,0
Spanish,227,20,Sp_con0_letra.wav,con,0,word,1,800,0.967696662,0
Spanish,227,21,Sp_con0_pluma-druma.wav,con,0,pseudoword,1,783,0.964587254,0
Spanish,227,22,Sp_con_deporte.wav,con,NA,word,1,903,0.98522925,0
Spanish,227,23,Sp_inc1_ketchup-bedlup.wav,inc,1,pseudoword,1,959,0.993939536,0
Spanish,227,24,Sp_inc2_bomba-comca.wav,inc,2,pseudoword,1,913,0.986823593,0
Spanish,227,25,Sp_con_plancha.wav,con,NA,word,1,812,0.96985201,0
Spanish,227,26,Sp_inc1_zumo.wav,inc,1,word,1,960,0.994090411,0
Spanish,227,27,Sp_inc_cobra.wav,inc,NA,word,1,801,0.967877505,0
Spanish,227,28,Sp_inc1_cerdo.wav,inc,1,word,1,860,0.97816615,0
Spanish,227,29,Sp_con_planta-duanta.wav,con,NA,pseudoword,1,915,0.987140365,0
Spanish,227,30,Sp_con_deseo-pereo.wav,con,NA,pseudoword,1,806,0.968778347,0
Spanish,227,31,Sp_con_deseo.wav,con,NA,word,1,876,0.980834702,0
Spanish,227,32,Sp_inc_kayak-bajak.wav,inc,NA,pseudoword,1,1240,1.031140562,0
Spanish,227,33,Sp_con0_mantel.wav,con,0,word,1,898,0.984425446,0
Spanish,227,34,Sp_inc2_cielo.wav,inc,2,word,1,983,0.997517839,0
Spanish,227,35,Sp_con_frase.wav,con,NA,word,1,813,0.970030182,0
Spanish,227,36,Sp_con_potro-dotno.wav,con,NA,pseudoword,1,890,0.983130002,0
Spanish,227,37,Sp_con0_palmera.wav,con,0,word,1,786,0.965140849,0
Spanish,227,38,Sp_inc2_vida.wav,inc,2,word,1,809,0.969316174,0
Spanish,227,39,Sp_inc_queja.wav,inc,NA,word,1,636,0.934485705,0
Spanish,227,40,Sp_con_defensa.wav,con,NA,word,1,994,0.999128795,0
Spanish,227,41,Sp_inc2_billete.wav,inc,2,word,1,815,0.97038587,0
Spanish,227,42,Sp_con_mono-lofo.wav,con,NA,pseudoword,1,892,0.983454951,0
Spanish,227,43,Sp_inc_verja.wav,inc,NA,word,1,897,0.984264148,0
Spanish,227,44,Sp_con_dolor.wav,con,NA,word,1,709,0.950215412,0
Spanish,227,45,Sp_inc1_bota-cona.wav,inc,1,pseudoword,1,782,0.964402251,0
Spanish,227,46,Sp_inc2_brazo-crajo.wav,inc,2,pseudoword,0,770,0.962163575,0
Spanish,227,47,Sp_con0_fecha-nesa.wav,con,0,pseudoword,1,927,0.989026578,0
Spanish,227,48,Sp_inc1_quema.wav,inc,1,word,1,714,0.951232737,0
Spanish,227,49,Sp_inc_voz.wav,inc,NA,word,1,750,0.958353754,0
Spanish,227,50,Sp_inc_balcon-calbon.wav,inc,NA,pseudoword,1,1105,1.014454093,0
Spanish,227,51,Sp_inc_robot.wav,inc,NA,word,1,814,0.970208135,0
Spanish,227,52,Sp_inc2_varita.wav,inc,2,word,1,916,0.987298491,0
Spanish,227,53,Sp_con_dolor-ponor.wav,con,NA,pseudoword,1,826,0.972326682,0
Spanish,227,54,Sp_inc2_jueves.wav,inc,2,word,1,879,0.981329625,0
Spanish,227,55,Sp_con0_letra-mefra.wav,con,0,pseudoword,1,905,0.985549526,0
Spanish,227,56,Sp_con0_leche-mene.wav,con,0,pseudoword,1,924,0.988557324,0
Spanish,227,57,Sp_con_dona.wav,con,NA,word,1,845,0.975618903,0
Spanish,227,58,Sp_con_norte.wav,con,NA,word,1,785,0.964956552,0
Spanish,227,59,Sp_con0_dueno.wav,con,0,word,1,976,0.996483273,0
Spanish,227,60,Sp_con_potro.wav,con,NA,word,1,826,0.972326682,0
Spanish,227,61,Sp_inc2_caries.wav,inc,2,word,1,785,0.964956552,0
Spanish,227,62,Sp_con_pelea.wav,con,NA,word,1,639,0.935166953,0
Spanish,227,63,Sp_inc1_rueda.wav,inc,1,word,1,603,0.926772437,0
Spanish,227,64,Sp_inc2_bomba.wav,inc,2,word,1,681,0.944382371,0
Spanish,227,65,Sp_con_deporte-penorte.wav,con,NA,pseudoword,1,1047,1.006648894,0
Spanish,227,66,Sp_con0_mapa.wav,con,0,word,1,770,0.962163575,0
Spanish,227,67,Sp_inc1_corcho.wav,inc,1,word,1,855,0.977322038,0
Spanish,227,68,Sp_inc_jarabe.wav,inc,NA,word,1,959,0.993939536,0
Spanish,227,69,Sp_inc1_corcho-bormo.wav,inc,1,pseudoword,1,924,0.988557324,0
Spanish,227,70,Sp_inc_kayak.wav,inc,NA,word,1,1239,1.031023769,0
Spanish,227,71,Sp_inc_robot-zocot.wav,inc,NA,pseudoword,1,993,0.998983083,0
